udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,twf,hdf,pwf,osf,rnf,machine_failure,cons_number
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,22680
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,47692
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,49056
1421,M16280,M,298.8,309.9,1495,35.2,214,0,0,0,0,0,0,16280
4220,L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0,51399
7570,L54749,L,300.2,311.0,1255,71.8,149,0,0,1,0,0,1,54749
738,H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0,30151
4187,M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,19046
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,35513
6970,M21829,M,300.8,311.1,1583,32.1,116,0,0,0,0,0,0,21829
8109,M22968,M,300.3,311.8,1607,33.7,199,0,0,0,0,0,0,22968
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,56538
5065,L52244,L,304.0,313.0,1407,42.1,5,0,0,0,0,0,0,52244
8213,H37626,H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0,37626
3432,L50611,L,301.6,310.7,1429,43.6,176,0,0,0,0,0,0,50611
3243,L50422,L,300.9,309.6,1384,42.4,131,0,0,0,0,0,0,50422
6954,L54133,L,300.8,311.3,1462,41.4,75,0,0,0,0,0,0,54133
4919,L52098,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0,52098
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,56325
3842,L51021,L,302.4,311.1,1565,42.8,163,0,0,0,0,0,0,51021
2147,L49326,L,299.3,308.8,1647,32.9,172,0,0,0,0,0,0,49326
692,L47871,L,297.7,309.1,1563,39.3,56,0,0,0,0,0,0,47871
4111,L51290,L,302.0,310.6,1361,46.7,182,0,0,0,0,0,0,51290
8404,L55583,L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,55583
8219,L55398,L,299.1,310.5,1485,37.8,46,0,0,0,0,0,0,55398
1099,M15958,M,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,15958
701,M15560,M,297.6,308.8,1683,31.6,79,0,0,0,0,0,0,15560
3791,L50970,L,302.3,310.9,1412,48.9,28,0,0,0,0,0,0,50970
8412,L55591,L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,55591
5850,M20709,M,301.4,311.2,1434,47.6,52,0,0,0,0,0,0,20709
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,20509
6611,L53790,L,301.5,310.4,1543,34.0,55,0,0,0,0,0,0,53790
9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,56725
6417,H35830,H,300.4,310.1,1484,38.0,198,0,0,0,0,0,0,35830
8518,M23377,M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,23377
5758,L52937,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0,52937
2892,L50071,L,300.6,309.6,1682,30.7,78,0,0,0,0,0,0,50071
20,M14879,M,298.9,309.3,1632,32.5,55,0,0,0,0,0,0,14879
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,52752
674,L47853,L,297.6,308.9,1449,47.7,209,0,0,0,0,0,0,47853
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,30418
2116,L49295,L,299.4,309.0,1404,47.3,86,0,0,0,0,0,0,49295
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,52842
4665,M19524,M,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,19524
683,H30096,H,297.8,309.0,1410,48.8,23,0,0,0,0,0,0,30096
7305,L54484,L,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,54484
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,17574
8120,L55299,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0,55299
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,49850
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,49505
3670,L50849,L,302.4,311.8,1465,40.2,143,0,0,0,0,0,0,50849
4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,51758
2208,L49387,L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0,49387
8485,L55664,L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,55664
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,48297
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,56070
2293,L49472,L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0,49472
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,56490
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,16441
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,20934
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,35584
3285,H32698,H,301.2,309.9,1362,50.7,25,0,0,0,0,0,0,32698
8764,L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,55943
5471,M20330,M,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,20330
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,56736
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,47406
615,M15474,M,298.0,309.9,1445,45.2,55,0,0,0,0,0,0,15474
6798,M21657,M,301.2,310.7,1615,34.9,95,0,0,0,0,0,0,21657
3340,L50519,L,301.6,310.9,1492,45.2,155,0,0,0,0,0,0,50519
4419,L51598,L,302.6,310.3,1642,33.2,82,0,0,0,0,0,0,51598
9789,M24648,M,298.5,309.5,1535,39.8,87,0,0,0,0,0,0,24648
4033,L51212,L,302.0,310.8,1383,50.3,231,0,0,0,1,0,1,51212
4802,L51981,L,303.5,312.4,1574,32.7,175,0,0,0,0,0,0,51981
6848,L54027,L,301.2,311.4,1757,28.0,6,0,0,0,0,0,0,54027
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,56682
7738,M22597,M,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,22597
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,54714
6538,M21397,M,301.3,310.5,1481,39.7,85,0,0,0,0,0,0,21397
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,51393
6706,M21565,M,301.5,310.6,1382,58.1,67,0,0,0,0,0,0,21565
3966,L51145,L,302.3,311.5,1507,37.5,55,0,0,0,0,0,0,51145
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,19514
3823,M18682,M,302.4,311.0,1464,44.2,106,0,0,0,0,0,0,18682
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,24265
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,24100
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,20989
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,47602
4417,M19276,M,302.6,310.4,1532,36.1,77,0,0,0,0,0,0,19276
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,54914
3864,L51043,L,302.5,311.4,1674,27.0,223,0,0,0,0,0,0,51043
8204,M23063,M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0,23063
3074,L50253,L,300.1,309.1,1478,46.9,116,0,0,0,0,0,0,50253
8547,L55726,L,298.4,309.3,1716,28.4,66,0,0,0,0,0,0,55726
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,35633
70,L47249,L,298.9,309.0,1410,65.7,191,0,0,1,1,0,1,47249
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,29500
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,22398
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,52910
1923,L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,49102
9740,L56919,L,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,56919
830,L48009,L,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,48009
5363,L52542,L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0,52542
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,49843
3370,L50549,L,301.5,310.9,2760,8.0,15,0,0,1,0,0,1,50549
3491,M18350,M,301.9,310.9,1763,28.4,103,0,0,0,0,0,0,18350
8155,L55334,L,299.6,310.7,1393,52.1,110,0,0,0,0,0,0,55334
2036,M16895,M,298.9,308.6,1469,34.2,93,0,0,0,0,0,0,16895
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,54315
7105,L54284,L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,54284
5762,L52941,L,301.9,311.2,1369,49.8,66,0,0,0,0,0,0,52941
7761,M22620,M,300.4,311.7,1511,33.0,200,0,0,0,0,0,0,22620
5866,M20725,M,301.5,311.1,1402,40.0,94,0,0,0,0,0,0,20725
8244,H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0,37657
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,53404
3034,M17893,M,300.6,309.7,1934,22.8,15,0,0,0,0,0,0,17893
3358,H32771,H,301.6,310.7,1414,51.7,197,0,0,0,0,0,0,32771
2070,H31483,H,299.7,309.6,1553,41.0,179,0,0,0,0,0,0,31483
9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,56764
8781,M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,23640
9721,M24580,M,298.9,309.9,1357,54.5,121,0,0,0,0,0,0,24580
42,L47221,L,298.8,309.1,1368,50.8,115,0,0,0,0,0,0,47221
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,54339
3198,L50377,L,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,50377
6709,M21568,M,301.4,310.6,1464,37.4,74,0,0,0,0,0,0,21568
4420,M19279,M,302.6,310.2,2676,10.8,84,0,0,1,0,0,1,19279
5251,L52430,L,303.5,312.9,1332,52.9,66,0,0,0,0,0,0,52430
5220,L52399,L,303.8,313.0,1365,59.9,205,0,0,0,1,0,1,52399
8357,M23216,M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,23216
4437,M19296,M,302.4,310.1,1577,35.8,136,0,0,0,0,0,0,19296
2144,M17003,M,299.3,308.8,1442,49.0,165,0,0,0,0,0,0,17003
5163,L52342,L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,52342
3586,L50765,L,301.9,310.7,1947,25.0,137,0,0,0,0,0,0,50765
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,20468
6522,L53701,L,301.1,310.1,1666,27.2,40,0,0,0,0,0,0,53701
5974,L53153,L,300.5,310.8,1354,51.8,157,0,0,0,0,0,0,53153
4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,51838
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,54529
710,M15569,M,297.6,308.8,1357,49.7,104,0,0,0,0,0,0,15569
2990,L50169,L,300.6,309.8,1502,42.4,133,0,0,0,0,0,0,50169
3855,L51034,L,302.4,311.0,1338,67.6,194,0,0,1,1,0,1,51034
4691,M19550,M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,19550
3376,M18235,M,301.4,310.6,1459,46.9,27,0,0,0,0,0,0,18235
5864,M20723,M,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,20723
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,35061
1478,L48657,L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,48657
924,M15783,M,295.5,306.0,1423,45.3,205,0,0,0,0,0,0,15783
5867,L53046,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,53046
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0,55107
2438,L49617,L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,49617
1134,M15993,M,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,15993
2021,H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0,31434
1288,L48467,L,298.5,309.6,1419,41.5,105,0,0,0,0,0,0,48467
8177,L55356,L,299.8,311.2,1564,40.0,172,0,0,0,0,0,0,55356
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,21172
9723,H39136,H,298.8,309.8,1911,21.6,126,0,0,0,0,0,0,39136
3366,M18225,M,301.4,310.6,1630,30.3,2,0,0,0,0,0,0,18225
4365,H33778,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0,33778
6436,L53615,L,300.3,309.9,1621,34.1,36,0,0,0,0,0,0,53615
2909,L50088,L,300.7,309.5,1251,59.9,120,0,0,0,0,0,0,50088
5982,M20841,M,300.7,310.7,1347,46.5,183,0,0,0,0,0,0,20841
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,52808
8679,L55858,L,297.3,308.5,1514,44.5,177,0,0,0,0,0,0,55858
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,47480
2529,L49708,L,298.8,308.6,1730,25.9,59,0,0,0,0,0,0,49708
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,55213
2060,H31473,H,299.5,309.4,1386,44.4,154,0,0,0,0,0,0,31473
4980,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0,19839
8184,L55363,L,299.8,311.1,1452,47.3,188,0,0,0,0,0,0,55363
2283,L49462,L,299.4,308.7,1459,47.6,96,0,0,0,0,0,0,49462
4360,M19219,M,302.1,310.0,1531,38.0,161,0,0,0,0,0,0,19219
8471,L55650,L,298.7,309.9,1464,38.0,74,0,0,0,0,0,0,55650
2993,M17852,M,300.5,309.7,1685,29.4,140,0,0,0,0,0,0,17852
2924,M17783,M,300.7,309.7,1397,51.3,155,0,0,0,0,0,0,17783
4140,H33553,H,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,33553
3273,M18132,M,301.3,310.0,1593,30.8,210,0,0,0,0,0,0,18132
4715,H34128,H,303.4,311.8,1693,28.3,175,0,0,0,0,0,0,34128
6422,L53601,L,300.3,309.9,1527,41.4,2,0,0,0,0,0,0,53601
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,54625
8531,M23390,M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,23390
2512,M17371,M,299.0,308.9,1526,41.1,20,0,0,0,0,0,0,17371
786,M15645,M,296.9,308.0,1497,44.8,57,0,0,0,0,0,0,15645
3547,M18406,M,301.9,310.9,1317,51.9,40,0,0,0,0,0,0,18406
2202,L49381,L,299.8,309.0,1567,36.1,95,0,0,0,0,0,0,49381
848,L48027,L,296.4,307.4,2833,5.6,213,0,0,1,0,0,1,48027
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,54915
30,L47209,L,299.0,309.4,1693,30.1,84,0,0,0,0,0,0,47209
3382,L50561,L,301.3,310.6,1376,47.6,45,0,0,0,0,0,0,50561
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,47679
6960,L54139,L,300.6,311.0,1543,34.7,89,0,0,0,0,0,0,54139
1195,M16054,M,297.0,308.1,1507,43.1,51,0,0,0,0,0,0,16054
4521,L51700,L,302.4,310.4,1456,47.6,127,0,0,0,0,0,0,51700
9494,L56673,L,299.1,309.8,1398,55.4,217,0,0,0,1,0,1,56673
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,21151
1149,L48328,L,297.1,308.0,1348,58.0,162,0,0,0,0,0,0,48328
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,29764
2832,M17691,M,300.3,309.2,1490,47.9,163,0,0,0,0,0,0,17691
6593,M21452,M,301.6,310.7,1457,47.8,7,0,0,0,0,0,0,21452
1675,L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,48854
1186,L48365,L,297.3,308.4,1491,46.5,29,0,0,0,0,0,0,48365
2976,H32389,H,300.5,309.4,1360,46.2,93,0,0,0,0,0,0,32389
9876,M24735,M,298.9,309.8,1363,50.6,115,0,0,0,0,0,0,24735
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,35313
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,53444
3179,M18038,M,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,18038
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,47624
1467,L48646,L,298.7,309.8,1365,50.5,111,0,0,0,0,0,0,48646
4371,L51550,L,302.0,309.9,1308,57.6,197,0,1,0,1,0,1,51550
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,20257
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,47730
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,24225
5784,H35197,H,301.8,311.1,1543,36.4,120,0,0,0,0,0,0,35197
8524,H37937,H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,37937
5275,L52454,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,52454
3988,M18847,M,302.3,311.3,1444,43.1,115,0,0,0,0,0,0,18847
1636,L48815,L,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,48815
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,21027
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,15167
2591,L49770,L,299.0,308.7,1396,48.6,0,0,0,0,0,0,0,49770
3072,L50251,L,300.0,309.0,2174,16.9,112,0,0,0,0,0,0,50251
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,20430
1658,M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,16517
1508,M16367,M,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,16367
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,55111
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,56667
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,53376
4388,L51567,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0,51567
8753,M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,23612
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,47465
2919,M17778,M,300.6,309.5,1492,34.0,144,0,0,0,0,0,0,17778
928,H30341,H,295.6,306.0,1396,52.4,0,0,0,0,0,0,0,30341
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,24139
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,17575
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,32073
4499,H33912,H,302.6,310.4,1614,36.0,74,0,0,0,0,0,0,33912
9630,H39043,H,299.0,310.1,2053,19.7,137,0,0,0,0,0,0,39043
4124,M18983,M,302.1,310.6,1517,38.9,2,0,0,0,0,0,0,18983
3906,M18765,M,302.2,311.2,1561,34.9,106,0,0,0,0,0,0,18765
2881,L50060,L,300.7,309.5,1541,37.2,48,0,0,0,0,0,0,50060
6601,M21460,M,301.5,310.6,1424,47.0,26,0,0,0,0,0,0,21460
3255,M18114,M,301.0,309.7,1288,58.4,162,0,0,0,0,0,0,18114
5186,L52365,L,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,52365
4160,M19019,M,302.0,310.5,1639,32.9,94,0,0,0,0,0,0,19019
8666,L55845,L,297.6,308.7,1365,50.6,143,0,0,0,0,0,0,55845
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,49818
4747,L51926,L,303.2,311.2,1427,45.6,25,0,0,0,0,0,0,51926
3275,L50454,L,301.3,310.0,1665,31.4,0,0,0,0,0,0,0,50454
5299,M20158,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,20158
634,L47813,L,298.3,310.0,1442,43.9,110,0,0,0,0,0,0,47813
8316,H37729,H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,37729
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0,19941
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,19135
2046,M16905,M,299.3,309.1,1703,31.3,120,0,0,0,0,0,0,16905
9944,M24803,M,298.3,308.0,1766,26.0,96,0,0,0,0,0,0,24803
4877,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0,19736
3733,M18592,M,302.2,311.2,1347,49.8,94,0,0,0,0,0,0,18592
3704,M18563,M,302.0,311.2,1418,49.5,17,0,0,0,0,0,0,18563
4460,L51639,L,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,51639
5737,M20596,M,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,20596
9610,L56789,L,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,56789
9773,L56952,L,298.5,309.5,1561,34.8,35,0,0,0,0,0,0,56952
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,52569
877,L48056,L,295.7,306.3,1915,22.4,79,0,0,0,0,0,0,48056
2260,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0,49439
9669,L56848,L,299.1,310.3,1619,35.2,240,0,0,0,0,0,0,56848
9617,L56796,L,298.9,310.1,1580,37.3,100,0,0,0,0,0,0,56796
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,54843
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,47367
1196,M16055,M,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,16055
3932,M18791,M,302.7,311.7,1784,25.1,177,0,0,0,0,0,0,18791
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,49933
2233,L49412,L,299.5,308.6,1672,30.5,177,0,0,0,0,0,0,49412
3675,L50854,L,302.2,311.5,1346,52.4,157,0,0,0,0,0,0,50854
2066,L49245,L,299.7,309.6,1419,45.1,170,0,0,0,0,0,0,49245
8609,L55788,L,297.4,308.4,1369,50.6,220,0,0,0,1,0,1,55788
9898,L57077,L,298.8,309.3,1357,47.1,176,0,0,0,0,0,0,57077
8144,L55323,L,299.7,310.9,1477,40.4,83,0,0,0,0,0,0,55323
2583,L49762,L,299.2,309.0,1615,33.7,193,0,0,0,0,0,0,49762
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,23953
6586,M21445,M,301.5,310.5,1600,32.8,205,0,0,0,0,0,0,21445
6500,L53679,L,300.9,310.0,1671,26.8,199,0,0,0,0,0,0,53679
2166,L49345,L,299.5,309.1,1476,47.8,223,0,0,0,0,0,0,49345
3394,L50573,L,301.5,310.6,1490,48.1,81,0,0,0,0,0,0,50573
3286,L50465,L,301.2,309.9,1687,29.7,30,0,0,0,0,0,0,50465
8190,L55369,L,299.7,311.0,1983,21.0,201,0,0,0,0,0,0,55369
8230,L55409,L,299.1,310.5,1739,27.4,72,0,0,0,0,0,0,55409
2018,L49197,L,298.7,308.5,1483,42.5,46,0,0,0,0,0,0,49197
2921,L50100,L,300.7,309.7,1598,33.7,149,0,0,0,0,0,0,50100
9866,M24725,M,298.9,309.8,2450,13.9,89,0,0,0,0,0,0,24725
3130,L50309,L,300.1,309.6,1642,34.5,53,0,0,0,0,0,0,50309
7038,L54217,L,300.6,310.6,1514,39.5,87,0,0,0,0,0,0,54217
3356,L50535,L,301.5,310.8,1367,49.0,193,0,0,0,0,0,0,50535
1873,L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,49052
4922,L52101,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0,52101
5227,L52406,L,303.9,313.0,1403,48.3,10,0,0,0,0,0,0,52406
8313,M23172,M,298.8,310.0,1529,38.5,77,0,0,0,0,0,0,23172
73,L47252,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,47252
71,M14930,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,14930
3752,L50931,L,302.4,311.1,1520,42.2,143,0,0,0,0,0,0,50931
1968,L49147,L,297.9,307.6,1589,37.8,120,0,0,0,0,0,0,49147
6979,L54158,L,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,54158
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,52612
8777,L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,55956
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,22663
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,49854
6492,L53671,L,300.8,310.0,1468,52.7,178,0,0,0,0,0,0,53671
8450,L55629,L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,55629
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,48188
2016,L49195,L,298.5,308.2,1301,66.3,42,0,0,1,0,0,1,49195
3680,L50859,L,302.2,311.5,1725,34.0,170,0,0,0,0,0,0,50859
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,17232
6907,M21766,M,301.0,311.5,1530,43.9,165,0,0,0,0,0,0,21766
4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0,51760
2482,L49661,L,299.0,308.6,1378,47.8,163,0,0,0,0,0,0,49661
4129,L51308,L,301.9,310.4,1708,24.8,17,0,0,0,0,0,0,51308
9846,L57025,L,298.3,309.1,1421,47.4,33,0,0,0,0,0,0,57025
4974,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0,52153
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,47743
5051,H34464,H,304.0,313.0,1701,30.4,171,0,0,0,0,0,0,34464
8642,M23501,M,297.6,308.5,1360,48.6,77,0,0,0,0,0,0,23501
6632,M21491,M,301.5,310.4,1378,55.3,109,0,0,0,0,0,0,21491
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,21066
4012,L51191,L,302.2,311.1,1447,52.1,174,0,0,0,0,0,0,51191
7055,H36468,H,300.7,310.5,1476,43.1,134,0,0,0,0,0,0,36468
9921,H39334,H,298.5,308.7,1450,43.9,28,0,0,0,0,0,0,39334
8435,M23294,M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,23294
771,L47950,L,296.8,308.0,1391,54.4,17,0,0,0,0,0,0,47950
6511,L53690,L,301.1,310.2,1455,55.3,9,0,0,0,0,0,0,53690
4484,L51663,L,302.7,310.4,1489,42.7,33,0,0,0,0,0,0,51663
5300,L52479,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,52479
3534,L50713,L,302.0,311.0,1563,36.2,8,0,0,0,0,0,0,50713
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,54686
9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,56959
8758,L55937,L,297.5,308.8,1587,34.9,166,0,0,0,0,0,0,55937
1859,M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,16718
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,24305
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,53377
6173,L53352,L,300.8,310.6,1577,37.9,227,1,0,0,0,0,1,53352
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,53349
9732,L56911,L,298.8,310.0,1389,49.6,149,0,0,0,0,0,0,56911
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,47670
